"id","name","bat_side","side","avg_batter_y_position","avg_batter_x_position","avg_foot_sep","avg_stance_angle","avg_intercept_y_vs_batter","avg_intercept_y_vs_plate"
665839,"Valdez, Enmanuel","L","L",29.861255414680762,23.552767717597668,33.29857430068639,-3.933123897989417,27.788797445326612,-2.0724579693541467
518792,"Heyward, Jason","L","L",31.13944418493119,34.64053477605008,31.394868830826002,-8.48908209055205,25.952166785318692,-5.187277399612491
681962,"Capra, Vinny","R","R",27.591757469377967,27.413837104474727,26.786615576156773,0.4357165139280809,30.401222061228424,2.8094645918504506
656484,"Gray, Tristan","L","L",30.278242014516714,29.482685236806258,32.60684408229132,-17.806975301346114,33.41513608696153,3.1368940724448304
606992,"Haase, Eric","R","R",22.479145708014002,29.088844949693403,39.1741037539159,2.017205481390556,28.181158642774683,5.70201293476068
681987,"Eaton, Nate","R","R",28.436522885646976,26.150330213464446,25.026086779632575,-15.676730878951567,35.599042154467426,7.162519268820458
665052,"Conine, Griffin","L","L",31.12489883430584,30.48185838812533,33.49953603546966,-23.389393173910207,28.891197517102018,-2.23370131720382
665561,"Marchán, Rafael","L","L",25.715465549528464,27.905994962709002,31.884024622745024,-22.30169831921954,30.491647340432696,4.776181790904235
668800,"Knizner, Andrew","R","R",27.50489202114643,24.88415952384334,29.42935257057958,0.14570194820040278,33.70884895203609,6.203956930889654
676044,"Seymour, Bob","L","L",29.074787254439823,27.22743537571487,29.21288166138761,-19.807939963561807,34.04849895229873,4.9737116978589
647351,"Toro, Abraham","R","R",27.54451373953889,29.11688749797921,26.333322852665372,-21.435852461910702,34.61477009085194,7.070256351313052
689200,"Melton, Jacob","L","L",29.34942718708188,32.47313483655268,34.6605708602029,-18.041702191359214,21.111313081172145,-8.238114105909728
664059,"Haggerty, Sam","L","L",21.430958696633184,29.231288850705585,32.51847418754962,-5.277251286964638,28.227630674411298,6.79667197777811
668939,"Rutschman, Adley","R","R",27.333600066333485,26.840230993918706,40.065719711134534,-4.776935975159779,27.236845766248013,-0.09675430008546784
664913,"Brown, Seth","L","L",31.27682366621244,26.403666085819196,27.276589466339242,-8.982976147639992,35.00815316418088,3.7313294979684324
671284,"Elko, Tim","R","R",29.72093746580289,32.61036771507099,38.682081235537844,-18.200017414450123,28.145927437390988,-1.5750100284119124
665953,"Chaparro, Andrés","R","R",27.192832192941488,27.466972075759095,38.360691257095354,-24.589377353737014,33.492481907468274,6.299649714526789
660757,"Gonzalez, Oscar","R","R",26.118305521345665,30.540638635192515,32.11637241049109,-17.026105157650047,28.35848045537346,2.240174934027799
695391,"Harris, Brett","R","R",20.52579379051462,25.278007393347945,41.09456228194012,-3.407816805883525,25.02243148511037,4.496637694595751
641658,"Hampson, Garrett","R","R",35.0160614726537,28.173183374200057,16.22622569921466,-21.21315881025233,33.371174606523454,-1.6448868661302427
683770,"Robertson, Will","L","L",28.15391718144638,26.277587347718885,31.616245746953755,-4.792196813746461,30.926966885542136,2.7730497040957527
695600,"Jensen, Carter","L","L",25.145615627629212,27.064519263103026,32.423698097580676,-11.979537897053543,36.048278059843994,10.902662432214779
678894,"Peguero, Liover","R","R",30.214981965036277,26.587879663586836,30.45713178345762,2.0110027746953705,35.695858789921296,5.480876824885013
677592,"Pereira, Everson","R","R",28.908076202212687,28.38380305611071,33.446493444302284,-1.1502426921995774,28.328455530471135,-0.5796206717415512
600869,"Candelario, Jeimer","L","L",26.82559946115555,27.66095709002433,34.20801350507075,-9.499678882598475,30.983792976603052,4.158193515447494
656582,"Joe, Connor","R","R",34.82074526972258,29.542584825301645,25.98989065409353,-33.501217646686975,32.9082396980128,-1.9125055717097845
640902,"Pereda, Jhonny","R","R",27.077179611852845,29.398982377472638,34.56663302530387,0.31799839198182606,22.846304601679442,-4.230875010173406
671286,"Rodríguez, Johnathan","R","R",29.67546870976394,29.06764875629222,36.95180562269396,-12.367448029854282,34.82320118364572,5.147732473881789
666185,"Carlson, Dylan","R","R",28.25841399655864,25.973518479915857,23.066685714687154,6.371742554812657,29.58713207661951,1.3287180800608738
660644,"Bruján, Vidal","L","L",31.725497889013173,29.404324240297555,23.023063907216212,-38.77507498540746,28.66271550706298,-3.062782381950184
682729,"Clase, Jonatan","L","L",28.296539608681677,25.90164691143799,28.993232863061387,-5.947390201174017,31.985260162950226,3.688720554268547
694377,"Yorke, Nick","R","R",30.382728515891042,24.65017120296873,29.66360349018539,-3.325166526653955,23.57587052723539,-6.806857988655656
690976,"Freeland, Alex","L","L",29.445148565845138,28.138950759199442,26.533300083895494,-8.93698904355311,31.7707912416854,2.325642675840274
608385,"Winker, Jesse","L","L",26.94493646173558,26.08917150223481,28.49305012387551,-9.345288102332756,31.48445330933716,4.539516847601579
663584,"Senger, Hayden","R","R",27.104549097560724,29.823715435903594,30.780502719936294,-3.11125738352531,28.01828062082832,0.9137315232676
669003,"Mitchell, Garrett","L","L",31.879372942709757,28.027923046974333,23.561828560865532,-25.19309505205623,27.66118397688031,-4.218188965829457
688760,"Crim, Blaine","R","R",28.613473785128598,29.954929748125902,32.58099590796601,-24.669939033937933,33.798091859269995,5.1846180741414045
672284,"Kelenic, Jarred","L","L",30.588141142804258,27.839218715209718,27.6822001482415,-11.30819497737391,30.39896897890191,-0.18917216390234673
701675,"Church, Nathan","L","L",31.736394847868667,28.214540064140092,36.405713292458735,-14.80831261345453,29.945279130862875,-1.7911157170057828
624415,"Biggio, Cavan","L","L",27.740547455968734,24.855238892441577,29.25609537835226,-3.610402152910508,30.61293782712638,2.872390371157646
682927,"Simon, Ronny","L","L",28.70689578157193,27.120105258886493,24.227513958760724,-5.936514259794462,28.19517130754178,-0.5117244740301469
689172,"Wisely, Brett","L","L",24.625194894962014,23.11748146085474,29.381749616624308,-16.60599559256551,30.436361600172063,5.81116670521005
694362,"Dunn, Blake","R","R",28.46574806294146,29.177653736894342,29.08923788062735,1.4476396200755683,29.451332461752713,0.9855843988112493
686894,"Wiemer, Joey","R","R",25.001659649314135,26.384617352666158,23.25503695671575,-42.73723982373988,36.85347407354915,11.851814424235016
683090,"Lugo, Matthew","R","R",28.796899002424873,28.44110043242136,28.538575034927927,-2.2540372077454136,25.145848182595188,-3.6510508198296874
678391,"Vivas, Jorbit","L","L",33.85340155938209,25.83327058980569,27.766718984565536,-7.850080628483979,27.067850452103265,-6.785551107278829
681508,"Gasper, Mickey","L","L",21.243409670077195,28.982074963685598,32.016361255718834,-17.981261336301326,30.39107125046227,9.147661580385082
545121,"Vargas, Ildemaro","L","L",9.912813349898029,23.735314265560294,33.643181068342464,-9.46882161963564,24.27783518822105,14.36502183832302
691783,"Lawlar, Jordan","R","R",26.733725897888736,28.995199747351233,34.98542368392307,-13.598379825061704,36.19402400397975,9.46029810609101
669004,"Melendez, MJ","L","L",29.253849919575106,29.635122840667613,29.266558128647468,-19.89820100197699,29.17414817500511,-0.07970174456998662
686765,"Sogard, Nick","L","L",18.282208620032396,26.62716387796991,22.422704123401378,-3.735583582506199,39.157365460265275,20.875156840232886
665155,"Maton, Nick","L","L",29.953922768673483,22.658797287748943,30.727172170332103,-28.89011132865812,37.5590546445164,7.605131875842924
605170,"Caratini, Victor","R","R",30.382815603084612,24.507385847952154,30.52892172220034,-15.428573362402762,35.73791556817157,5.3550999650869455
656541,"Hilliard, Sam","L","L",25.637164541694734,28.596853205201715,26.149073447586794,-22.216510622423286,34.32532243357649,8.688157891881769
656248,"Bouchard, Sean","R","R",27.502177289580864,26.320288242135774,35.77794283213869,0.15239500309710016,33.24886753572548,5.746690246144619
660844,"Rivas, Leo","L","L",32.45100898676739,22.63396090745839,21.711270477208174,-15.930816340634472,32.73699748462355,0.28598849785617
676356,"DeLuca, Jonny","R","R",27.205086412833747,26.902003235544424,30.628059879657698,6.697144160706692,33.69580357657967,6.490717163745922
694208,"Ballesteros, Moisés","L","L",33.8819996545619,29.50106021163665,22.704768426255864,-24.0130368310702,29.352254916535205,-4.529744738026703
678011,"Seigler, Anthony","L","L",32.44008918083357,26.863527725346433,31.28128750615654,-11.722348306585284,30.941818332648598,-1.4982708481849651
683083,"Nuñez, Nasim","L","L",27.948267028023313,29.022302011232966,30.269838920919785,3.5450076638710226,27.254259728507506,-0.6940072995158095
701398,"Stewart, Sal","R","R",28.217614019540804,30.803051746985986,30.51707297603886,-15.744788392024038,29.974006109300813,1.756392089760015
669087,"Huff, Sam","R","R",23.094744420526432,30.039513717083032,34.03410993726112,-6.796350644796595,32.5349447334983,9.440200312971855
669288,"Johnson, Daniel","L","L",25.939397780276586,29.519670462339864,35.83526621109821,-24.530125925344702,33.485482283942396,7.546084503665821
690291,"Jung, Jace","L","L",34.577890934246426,25.831702761374448,24.503300661295196,-8.142383336956028,28.571557359656108,-6.006333574590304
669450,"Hummel, Cooper","L","L",31.565327671096114,28.368778170813986,27.772745298156867,-3.3017950996820624,32.72479195907246,1.1594642879763515
676116,"Noda, Ryan","L","L",27.760687006458294,26.94940201208661,33.07528546101494,-10.696481188187743,30.725947912120983,2.96526090566268
676070,"Amaya, Jacob","R","R",29.234974232282028,28.298143951618428,28.298618375672493,0.5853864229658124,25.178191335204836,-4.056782897077182
676679,"Vázquez, Luis","R","R",26.955790012922023,29.419069370417752,34.75285382982365,-11.67071119814683,27.838716265856405,0.8829262529343872
699625,"Crooks, Jimmy","L","L",26.40029307552878,26.597794558720903,32.847135647903414,-20.827496678823167,37.52296760353688,11.122674528008092
686475,"Tolbert, Tyler","R","R",30.77230737930201,25.8997423787117,33.12129721661404,-23.388300650344092,35.47550952320285,4.70320214390083
681460,"Baldwin, Brooks","R","R",29.849993772343932,29.42164317377814,32.38160437779073,-2.3800006356685355,29.544552742426177,-0.30544102991775574
650559,"De La Cruz, Bryan","R","R",29.67564874878276,27.18335263141253,34.078207996376044,-10.87469826483634,27.41919509568666,-2.2564536530961075
670097,"Short, Zack","R","R",33.391687135363725,25.599220055948187,25.664502096004654,-25.665615419116218,34.650925765240345,1.2592386298766114
665877,"Fermín, José","R","R",33.64814112243113,26.006045264524797,17.954295834333763,-10.504733824867913,29.716389691743,-3.931751430688134
595751,"Alfaro, Jorge","R","R",28.410562089355242,26.494553339772224,25.192860911849184,-24.830269499324785,24.48856484541573,-3.9219972439395008
666464,"Encarnacion, Jerar","R","R",27.829421702554573,29.0877102041626,31.606648651163102,-4.8250824407306645,32.07665689586785,4.247235193313273
670092,"Brooks, Trenton","L","L",27.317691195255755,25.29817930551738,27.368282288933734,-0.548335560959612,28.587327048511572,1.2696358532558196
677956,"Hinds, Rece","R","R",29.039654742804824,27.630381181117848,33.015774790210635,-12.039785277804027,38.43839314020001,9.398738397395187
691185,"Acosta, Maximo","R","R",29.35441072589485,24.600690812514,29.599848167303907,-11.412560814583708,33.8894650830435,4.535054357148654
694203,"Guzman, Denzer","R","R",32.54606152593652,24.28630926868765,28.857595229151855,-4.269172911051117,29.166076933891652,-3.3799845920448894
545121,"Vargas, Ildemaro","R","R",27.816595631248894,25.705383267501272,28.180568674267445,-10.31513732990193,32.987270886078754,5.170675254829845
678489,"Barrosa, Jorge","R","R",22.585415902003874,27.629764845493042,27.740904078025135,-15.487968355257975,30.989639386493547,8.404223484489671
656413,"Fairchild, Stuart","R","R",31.363118967395174,22.696286815490385,22.88487233877612,0.25542488330745916,31.018989697271337,-0.3441292701238318
571912,"Maile, Luke","R","R",27.573388651723434,24.916925589452216,35.09510712192757,-4.071399354262252,31.840967091176065,4.267578439452622
687957,"Harris, Dustin","L","L",18.26694045030968,23.97075138076959,22.11253479867575,-17.154694628316324,34.528989126350986,16.262048676041314
685301,"Gorski, Matt","R","R",29.34591693532127,27.718085348579528,24.567847633266783,-0.37060570601420273,37.16367609264087,7.817759157319604
645444,"Herrera, Jose","R","R",26.57255800615177,25.563180135937333,22.15187302696178,-8.937744861417563,30.63680788300495,4.06424987685318
676724,"Young, Jared","L","L",23.744833222614872,28.531720983427878,28.286471676623865,0.16835701502083372,30.701337077163345,6.95650385454848
607680,"Pillar, Kevin","R","R",28.13639460331539,28.297869483560483,25.000105750934296,-4.04962989455299,30.94054977218244,2.8041551688670476
668952,"Kreidler, Ryan","R","R",24.598916968860415,30.017672331876273,25.096526719313605,-0.35016525638265533,30.58096163637061,5.982044667510188
663368,"Perkins, Blake","R","R",24.840869487850643,30.701148698102955,33.37375841650502,5.329088910642676,24.099749702905907,-0.7411197849447332
623993,"Santander, Anthony","R","R",23.155240977596684,27.461022227848858,29.41065468246392,-6.208446993840473,29.088896072163074,5.933655094566383
805904,"Cole, Zach","L","L",21.351818732180593,29.117884379630457,26.507807757645153,-5.750066894681104,24.423941150580873,3.0721224184002827
694728,"Matthews, Brice","R","R",28.657373145058248,25.065232144914336,27.96955199236243,0.8622306675309049,30.164295722777315,1.506922577719067
668974,"Handley, Maverick","R","R",29.545708459039272,25.342260221905892,27.976511975946593,-15.732409729467552,27.0492046987897,-2.496503760249579
663662,"Cameron, Daz","R","R",26.26445309102435,27.259457721253202,31.52695351133658,-14.588483029330293,31.304504297374276,5.040051206349924
672569,"Campero, Gustavo","L","L",25.15234524516731,23.218321471013642,31.418712227872565,-11.468198578474057,29.121042526215867,3.968697281048554
671655,"Valera, George","L","L",29.220169966463356,28.15302499895008,28.635176584201744,-21.042617121822115,36.5606183993857,7.340448432922345
669450,"Hummel, Cooper","R","R",31.660701793281667,28.279136949422544,27.760758180737056,-4.579444440743933,30.984113486497154,-0.6765883067845118
660688,"Ruiz, Keibert","R","R",30.050774871261925,30.870189848103912,30.362913354446253,-19.559028056784786,35.23955355869625,5.188778687434325
671221,"Waters, Drew","R","R",25.044747027434322,29.029843709227976,24.698788767967546,-8.576134296354505,25.618859549901664,0.5741125224673371
592178,"Bryant, Kris","R","R",27.526932065937384,28.090839300469277,35.9462690326578,-6.597111480471275,31.74658561635245,4.2196535504150665
608671,"Jankowski, Travis","L","L",30.47008814663256,28.1970159522348,24.78823905434145,-6.282132498717544,22.64022048240196,-7.829867664230594
642350,"Siri, Jose","R","R",19.662150837986843,27.203900293960967,41.72646310591362,1.5531141010302612,25.501096546308037,5.838945708321192
691728,"Veen, Zac","L","L",28.981099038750088,29.76932205589751,20.615695688939773,-6.418063863759158,26.121818491361243,-2.859280547388851
623168,"Heineman, Tyler","R","R",27.57775649602249,28.846214005061267,29.318390372829565,-7.15186696463563,32.61376482927177,5.036008333249281
665861,"Rivero, Sebastián","R","R",29.008482709146218,27.866601721451723,28.640489621612694,-20.440260751892716,30.714181991636075,1.7056992824898602
687478,"Devanney, Cam","R","R",31.720633595407733,29.10250784161526,22.407432253667103,-22.620111325180382,27.108522157998063,-4.612111437409669
676701,"Trejo, Alan","R","R",27.766773212328385,28.84719381362466,37.626251174579465,-16.475172305023797,34.911994635972746,7.145221423644362
680837,"Fitzgerald, Ryan","L","L",30.59130405178445,28.5844124339417,29.85300014992534,-19.726185251006388,28.76049084242868,-1.8308132093557643
669722,"Davidson, Logan","L","L",21.76671886762166,29.81277767277303,35.06529423585207,-7.7373439045992445,32.85867258358788,11.091953715966214
677595,"Mauricio, Ronny","R","R",30.94499841910005,27.77449199057974,25.054846231910926,-29.44470123344325,34.6512945665127,3.7062961474126666
682848,"Rodríguez, Endy","L","L",30.448021699869635,26.229505868697167,35.16888271219721,-10.294777435297776,32.10046885198643,1.652447152116787
663609,"Baker, Luken","R","R",26.638349815442492,28.840734710332725,36.1636573385985,-17.42150867547496,31.359949574165594,4.721599758723103
669369,"Johnson, Bryce","L","L",31.800917332174773,25.958139228026315,29.676940342091957,-6.466167765589601,28.272983522896098,-3.527933809278681
683748,"Mesa Jr., Victor","L","L",26.29081763343592,29.07934510941809,31.210622448853627,-4.5766347577369295,28.767697289789336,2.4768796563534226
686676,"Lee, Korey","R","R",26.401630002688115,25.781465297252563,34.66087945953147,-3.713598628785217,32.20675786786074,5.805127865172623
680700,"Palacios, Richie","L","L",32.210070910357466,27.90643019483089,23.325038859939504,-0.5373569447669859,28.70194914376862,-3.508121766588843
493329,"Gurriel, Yuli","R","R",16.639079532345036,27.898766572640284,33.66002528607844,-10.818058444775106,31.150802259681683,14.511722727336641
668845,"Schunk, Aaron","R","R",27.102251469947905,28.727441559442454,31.31457318410497,-20.858897679582757,30.00880358264873,2.9065521127008336
621512,"Nido, Tomás","R","R",23.756931858925725,32.59827672414518,34.97231142970655,-15.869928759705461,23.222534590257126,-0.5343972686685994
694376,"Whitcomb, Shay","R","R",31.27021257282042,29.162205629266463,25.392365854263797,-10.061076822626449,31.18784128833402,-0.08237128448640671
543592,"Nola, Austin","R","R",24.28046164807108,26.991481751585283,32.673373896798836,-6.689611226296385,27.779045270207916,3.498583622136839
605131,"Barnes, Austin","R","R",26.848900151389007,27.768901859169013,23.123185235095765,-11.08402272130801,30.05140973994116,3.202509588552156
676480,"Barrero, José","R","R",29.700650576606584,30.494826009515222,27.272267112993678,-27.46485932506205,35.076047678535836,5.375397101929269
683083,"Nuñez, Nasim","R","R",30.678720521835306,29.421964912354206,28.74875522558843,2.0511032552364257,28.216553276199075,-2.4621672456362287
686452,"Millas, Drew","L","L",30.437702355397192,25.187562585795288,35.24687376447073,-31.827168142102014,26.377564247023816,-4.060138108373384
666150,"Fletcher, Dominic","L","L",31.298378259998657,25.19570550486953,32.091960614354186,-0.5976415805010948,31.357404944851186,0.05902668485252385
669208,"Bliss, Ryan","R","R",25.20602552519907,28.09755642706345,23.703461162940904,-18.193003969841957,29.01554218791298,3.809516662713912
805811,"Eldridge, Bryce","L","L",18.555494590993874,26.797257900499567,34.97482007039387,-3.297848478407354,26.99199043289753,8.436495841903653
669304,"Miranda, Jose F","R","R",28.285099135651503,31.224826290435455,30.375678547337152,-4.169637816523707,35.25033531740656,6.96523618175506
686554,"Dunn, Oliver","L","L",28.600385842569473,25.471960910600085,28.742921660762747,-3.5801916597234844,27.686828227019415,-0.9135576155500482
683357,"Caissie, Owen","L","L",30.14322727690506,28.812883261747874,23.748414008305275,-9.274544667144188,31.990268876879956,1.8470415999748997
664068,"Kingery, Scott","R","R",31.42299810429793,27.147164291382204,24.0477351007242,-11.49799012970658,29.298226437073108,-2.1247716672248265
677870,"Jiménez, Leo","R","R",24.007345801191246,29.07358177888907,31.652170692977453,-5.016265735719893,28.35020939837899,4.3428635971877325
678489,"Barrosa, Jorge","L","L",25.187106488282083,27.63993532512135,26.704425127715908,-9.670023611306116,31.827740407780524,6.640633919498437
676812,"McCusker, Carson","R","R",24.856717017795546,32.648618239454386,33.23720475075091,2.107503659300382,28.53798811053068,3.6812710927351318
660844,"Rivas, Leo","R","R",26.12629566861221,24.781659238209443,21.748720938375016,-8.047901296966812,28.76621890287583,2.639923234263626
622569,"Reyes, Pablo","R","R",31.312584151660666,27.638907139283326,35.51843310149995,-2.2907489720859173,26.731038673527028,-4.581545478133636
682729,"Clase, Jonatan","R","R",27.587254115565695,25.730133827038397,26.984185531193063,-9.423265398406548,29.275806868550596,1.6885527529848912
671083,"Kennedy, Buddy","R","R",29.300205749473573,24.686546554830674,31.431724400469612,-1.810673902059287,32.93199937224337,3.6317936227698118
665750,"Taveras, Leody","R","R",30.162630476489664,28.953687503671052,28.517584237472732,0.6122876698420848,29.330761447838523,-0.8318690286511411
663897,"Williams, Luke","R","R",24.313947570528647,27.382840511845917,30.192128717652857,-3.6565126221275768,31.64431449423842,7.330366923709776
681508,"Gasper, Mickey","R","R",19.929343624718758,28.936827600026238,30.50462960814382,-10.433353303248648,35.40742170003975,15.47807807532097
686765,"Sogard, Nick","R","R",19.533042538681027,29.98526633298047,22.782102874216335,-2.325482463983797,39.511349565934026,19.978307027252992
663536,"English, Tristin","R","R",28.8778919407111,27.1961262686563,21.288284790903752,-25.543272273254605,29.070805968413154,0.1929140277020494
665561,"Marchán, Rafael","R","R",27.249325649688384,28.310584653355793,32.25640775457503,-23.86702864777714,30.927101608040473,3.6777759583520915
669369,"Johnson, Bryce","R","R",31.602352829813444,27.12994764537266,28.67810551766726,-10.948829822429941,33.97144142654838,2.3690885967349313
600869,"Candelario, Jeimer","R","R",27.121411631372354,26.93578457805168,36.17273006660336,-4.572094779512145,31.32939377949463,4.207982148122272
687529,"McCray, Grant","L","L",17.84035929648465,24.91704959523001,34.74178843090432,-2.663607834357689,27.897632643202975,10.057273346718317
665923,"Ruiz, Esteury","R","R",30.142026530737752,30.12384132206631,37.925045213816745,-9.020371219879273,28.317191099436737,-1.8248354313010215
660162,"Moncada, Yoán","R","R",17.5251342069614,27.96567340034413,28.328331048975897,-8.717352234735209,33.139213137400375,15.614078930438973
665828,"Cabrera, Oswaldo","R","R",25.971616121658602,28.905056091277476,32.962607853589944,-10.584634387063764,27.569393264071184,1.5977771424125746
672569,"Campero, Gustavo","R","R",27.50049852780923,23.949900082542104,33.746127235661426,-1.4450978473407978,32.704847731569046,5.2043492037598185
660644,"Bruján, Vidal","R","R",32.69720118748004,26.564391916559217,26.79048054261181,-8.089195376878513,27.33844728951568,-5.358753897964359
691182,"Amador, Adael","R","R",26.558908033710143,27.606498573497223,33.90689929239431,-5.565534113565971,37.694394586845355,11.135486553135205
669374,"Hiura, Keston","R","R",26.880791681011747,26.92210608594731,24.091434626425364,-14.75368666495092,26.02781461767643,-0.8529770633353156
681584,"Villar, David","R","R",31.872809950240214,32.38950866389583,21.484882773519118,-10.08251495740649,25.870335288029644,-6.002474662210578
680911,"Miller, Owen","R","R",25.09511940544141,27.11901920492002,29.700900239642085,-8.708252736119745,29.432794346403345,4.337674940961933
686452,"Millas, Drew","R","R",28.757337274475635,21.820716089441127,32.38210593433668,-16.028307351710396,22.054004429994592,-6.703332844481047
682927,"Simon, Ronny","R","R",31.977946848335264,24.771280478371217,20.25122762760208,-20.836446103894236,27.81566795776048,-4.162278890574789
690976,"Freeland, Alex","R","R",30.61431531912377,27.740030410717914,25.652264623021576,-16.131188933826845,37.281548865476125,6.66723354635236
682848,"Rodríguez, Endy","R","R",30.606826821532252,27.37011350579374,33.27623725264283,-6.113296764711926,28.500375489921115,-2.106451331611132
669722,"Davidson, Logan","R","R",22.016117861896035,29.759198866778373,33.95233830553803,-14.651628874991678,26.42611818008813,4.410000318192099